 "Time" "Wmdisp" "Wmwg" "wg1" "wg2" "wg3" "wg4"
  9.0700000e+001 -1.9525000e+000 -8.1730000e-002 -4.5630000e-002 -4.5875000e-002 -4.8935000e-002 -4.7775000e-002
  9.0720000e+001 -1.9525000e+000 -8.1465000e-002 -4.5750000e-002 -4.5605000e-002 -4.8120000e-002 -4.7855000e-002
  9.0740000e+001 -1.9525000e+000 -8.1195000e-002 -4.5900000e-002 -4.5295000e-002 -4.7185000e-002 -4.7825000e-002
  9.0760000e+001 -1.9522000e+000 -8.0920000e-002 -4.6080000e-002 -4.4945000e-002 -4.6155000e-002 -4.7675000e-002
  9.0780000e+001 -1.9523000e+000 -8.0640000e-002 -4.6200000e-002 -4.4580000e-002 -4.5060000e-002 -4.7435000e-002
  9.0800000e+001 -1.9524000e+000 -8.0350000e-002 -4.6325000e-002 -4.4180000e-002 -4.3930000e-002 -4.7045000e-002
  9.0820000e+001 -1.9529000e+000 -8.0125000e-002 -4.6540000e-002 -4.3805000e-002 -4.2785000e-002 -4.6565000e-002
  9.0840000e+001 -1.9530000e+000 -7.9855000e-002 -4.6695000e-002 -4.3415000e-002 -4.1670000e-002 -4.5955000e-002
  9.0860000e+001 -1.9530000e+000 -7.9670000e-002 -4.6850000e-002 -4.3080000e-002 -4.0590000e-002 -4.5275000e-002
  9.0880000e+001 -1.9525000e+000 -7.9455000e-002 -4.6975000e-002 -4.2720000e-002 -3.9590000e-002 -4.4500000e-002
  9.0900000e+001 -1.9523000e+000 -7.9205000e-002 -4.7055000e-002 -4.2445000e-002 -3.8725000e-002 -4.3660000e-002
  9.0920000e+001 -1.9522000e+000 -7.8980000e-002 -4.7180000e-002 -4.2220000e-002 -3.7990000e-002 -4.2770000e-002
  9.0940000e+001 -1.9519000e+000 -7.8740000e-002 -4.7310000e-002 -4.2025000e-002 -3.7420000e-002 -4.1865000e-002
  9.0960000e+001 -1.9521000e+000 -7.8600000e-002 -4.7475000e-002 -4.1910000e-002 -3.7025000e-002 -4.0970000e-002
  9.0980000e+001 -1.9523000e+000 -7.8430000e-002 -4.7565000e-002 -4.1875000e-002 -3.6815000e-002 -4.0120000e-002
  9.1000000e+001 -1.9523000e+000 -7.8345000e-002 -4.7655000e-002 -4.1905000e-002 -3.6830000e-002 -3.9330000e-002
  9.1020000e+001 -1.9524000e+000 -7.8195000e-002 -4.7750000e-002 -4.2005000e-002 -3.6995000e-002 -3.8620000e-002
  9.1040000e+001 -1.9525000e+000 -7.8095000e-002 -4.7825000e-002 -4.2175000e-002 -3.7350000e-002 -3.8025000e-002
  9.1060000e+001 -1.9525000e+000 -7.8110000e-002 -4.7905000e-002 -4.2415000e-002 -3.7905000e-002 -3.7605000e-002
  9.1080000e+001 -1.9526000e+000 -7.8115000e-002 -4.7945000e-002 -4.2710000e-002 -3.8600000e-002 -3.7300000e-002
  9.1100000e+001 -1.9525000e+000 -7.8235000e-002 -4.8040000e-002 -4.3050000e-002 -3.9430000e-002 -3.7140000e-002
  9.1120000e+001 -1.9526000e+000 -7.8360000e-002 -4.8080000e-002 -4.3410000e-002 -4.0345000e-002 -3.7150000e-002
  9.1140000e+001 -1.9528000e+000 -7.8570000e-002 -4.8110000e-002 -4.3805000e-002 -4.1365000e-002 -3.7345000e-002
  9.1160000e+001 -1.9525000e+000 -7.8820000e-002 -4.8125000e-002 -4.4215000e-002 -4.2420000e-002 -3.7710000e-002
  9.1180000e+001 -1.9524000e+000 -7.9040000e-002 -4.8170000e-002 -4.4580000e-002 -4.3500000e-002 -3.8215000e-002
  9.1200000e+001 -1.9524000e+000 -7.9340000e-002 -4.8160000e-002 -4.4995000e-002 -4.4600000e-002 -3.8835000e-002
  9.1220000e+001 -1.9525000e+000 -7.9715000e-002 -4.8160000e-002 -4.5360000e-002 -4.5645000e-002 -3.9580000e-002
  9.1240000e+001 -1.9525000e+000 -8.0005000e-002 -4.8190000e-002 -4.5695000e-002 -4.6670000e-002 -4.0385000e-002
  9.1260000e+001 -1.9523000e+000 -8.0345000e-002 -4.8175000e-002 -4.5990000e-002 -4.7615000e-002 -4.1260000e-002
  9.1280000e+001 -1.9523000e+000 -8.0685000e-002 -4.8195000e-002 -4.6225000e-002 -4.8450000e-002 -4.2170000e-002
  9.1300000e+001 -1.9523000e+000 -8.1065000e-002 -4.8220000e-002 -4.6400000e-002 -4.9195000e-002 -4.3075000e-002
  9.1320000e+001 -1.9523000e+000 -8.1455000e-002 -4.8265000e-002 -4.6515000e-002 -4.9820000e-002 -4.3980000e-002
  9.1340000e+001 -1.9521000e+000 -8.1785000e-002 -4.8255000e-002 -4.6575000e-002 -5.0275000e-002 -4.4820000e-002
  9.1360000e+001 -1.9518000e+000 -8.2060000e-002 -4.8250000e-002 -4.6580000e-002 -5.0580000e-002 -4.5595000e-002
  9.1380000e+001 -1.9520000e+000 -8.2350000e-002 -4.8205000e-002 -4.6505000e-002 -5.0715000e-002 -4.6310000e-002
  9.1400000e+001 -1.9523000e+000 -8.2565000e-002 -4.8165000e-002 -4.6400000e-002 -5.0700000e-002 -4.6930000e-002
  9.1420000e+001 -1.9524000e+000 -8.2760000e-002 -4.8120000e-002 -4.6265000e-002 -5.0500000e-002 -4.7435000e-002
  9.1440000e+001 -1.9526000e+000 -8.2985000e-002 -4.8095000e-002 -4.6085000e-002 -5.0135000e-002 -4.7845000e-002
  9.1460000e+001 -1.9530000e+000 -8.3150000e-002 -4.8025000e-002 -4.5870000e-002 -4.9620000e-002 -4.8145000e-002
  9.1480000e+001 -1.9527000e+000 -8.3245000e-002 -4.7970000e-002 -4.5685000e-002 -4.8985000e-002 -4.8330000e-002
  9.1500000e+001 -1.9526000e+000 -8.3390000e-002 -4.7890000e-002 -4.5490000e-002 -4.8220000e-002 -4.8375000e-002
  9.1520000e+001 -1.9524000e+000 -8.3440000e-002 -4.7825000e-002 -4.5300000e-002 -4.7310000e-002 -4.8305000e-002
  9.1540000e+001 -1.9521000e+000 -8.3475000e-002 -4.7720000e-002 -4.5150000e-002 -4.6345000e-002 -4.8120000e-002
  9.1560000e+001 -1.9523000e+000 -8.3440000e-002 -4.7610000e-002 -4.5040000e-002 -4.5295000e-002 -4.7795000e-002
  9.1580000e+001 -1.9523000e+000 -8.3345000e-002 -4.7495000e-002 -4.4970000e-002 -4.4175000e-002 -4.7375000e-002
  9.1600000e+001 -1.9527000e+000 -8.3200000e-002 -4.7395000e-002 -4.4960000e-002 -4.3045000e-002 -4.6820000e-002
  9.1620000e+001 -1.9525000e+000 -8.2945000e-002 -4.7350000e-002 -4.4995000e-002 -4.1925000e-002 -4.6190000e-002
  9.1640000e+001 -1.9529000e+000 -8.2655000e-002 -4.7325000e-002 -4.5090000e-002 -4.0835000e-002 -4.5455000e-002
  9.1660000e+001 -1.9528000e+000 -8.2255000e-002 -4.7260000e-002 -4.5230000e-002 -3.9775000e-002 -4.4650000e-002
  9.1680000e+001 -1.9527000e+000 -8.1740000e-002 -4.7170000e-002 -4.5420000e-002 -3.8850000e-002 -4.3760000e-002
  9.1700000e+001 -1.9523000e+000 -8.1195000e-002 -4.7185000e-002 -4.5675000e-002 -3.8000000e-002 -4.2820000e-002
  9.1720000e+001 -1.9525000e+000 -8.0660000e-002 -4.7215000e-002 -4.5940000e-002 -3.7305000e-002 -4.1895000e-002
  9.1740000e+001 -1.9526000e+000 -7.9985000e-002 -4.7230000e-002 -4.6255000e-002 -3.6775000e-002 -4.0940000e-002
  9.1760000e+001 -1.9528000e+000 -7.9275000e-002 -4.7340000e-002 -4.6575000e-002 -3.6430000e-002 -4.0065000e-002
  9.1780000e+001 -1.9529000e+000 -7.8510000e-002 -4.7455000e-002 -4.6910000e-002 -3.6225000e-002 -3.9215000e-002
  9.1800000e+001 -1.9529000e+000 -7.7690000e-002 -4.7560000e-002 -4.7220000e-002 -3.6220000e-002 -3.8440000e-002
  9.1820000e+001 -1.9526000e+000 -7.6950000e-002 -4.7670000e-002 -4.7550000e-002 -3.6380000e-002 -3.7770000e-002
  9.1840000e+001 -1.9521000e+000 -7.6275000e-002 -4.7840000e-002 -4.7825000e-002 -3.6740000e-002 -3.7245000e-002
  9.1860000e+001 -1.9521000e+000 -7.5565000e-002 -4.7995000e-002 -4.8075000e-002 -3.7245000e-002 -3.6860000e-002
  9.1880000e+001 -1.9521000e+000 -7.4955000e-002 -4.8130000e-002 -4.8285000e-002 -3.7855000e-002 -3.6595000e-002
  9.1900000e+001 -1.9521000e+000 -7.4465000e-002 -4.8275000e-002 -4.8450000e-002 -3.8620000e-002 -3.6475000e-002
  9.1920000e+001 -1.9523000e+000 -7.4090000e-002 -4.8390000e-002 -4.8580000e-002 -3.9445000e-002 -3.6500000e-002
  9.1940000e+001 -1.9523000e+000 -7.3825000e-002 -4.8485000e-002 -4.8640000e-002 -4.0375000e-002 -3.6660000e-002
  9.1960000e+001 -1.9523000e+000 -7.3770000e-002 -4.8570000e-002 -4.8665000e-002 -4.1345000e-002 -3.6970000e-002
  9.1980000e+001 -1.9520000e+000 -7.3725000e-002 -4.8615000e-002 -4.8625000e-002 -4.2335000e-002 -3.7350000e-002
  9.2000000e+001 -1.9522000e+000 -7.3855000e-002 -4.8645000e-002 -4.8550000e-002 -4.3315000e-002 -3.7885000e-002
  9.2020000e+001 -1.9522000e+000 -7.4195000e-002 -4.8685000e-002 -4.8430000e-002 -4.4250000e-002 -3.8475000e-002
  9.2040000e+001 -1.9522000e+000 -7.4680000e-002 -4.8680000e-002 -4.8265000e-002 -4.5100000e-002 -3.9120000e-002
  9.2060000e+001 -1.9521000e+000 -7.5205000e-002 -4.8615000e-002 -4.8025000e-002 -4.5850000e-002 -3.9830000e-002
  9.2080000e+001 -1.9522000e+000 -7.5910000e-002 -4.8515000e-002 -4.7800000e-002 -4.6520000e-002 -4.0525000e-002
  9.2100000e+001 -1.9523000e+000 -7.6660000e-002 -4.8350000e-002 -4.7540000e-002 -4.7045000e-002 -4.1215000e-002
  9.2120000e+001 -1.9524000e+000 -7.7485000e-002 -4.8145000e-002 -4.7310000e-002 -4.7425000e-002 -4.1895000e-002
  9.2140000e+001 -1.9524000e+000 -7.8235000e-002 -4.7910000e-002 -4.7060000e-002 -4.7680000e-002 -4.2510000e-002
  9.2160000e+001 -1.9523000e+000 -7.9040000e-002 -4.7690000e-002 -4.6835000e-002 -4.7790000e-002 -4.3045000e-002
  9.2180000e+001 -1.9525000e+000 -7.9880000e-002 -4.7455000e-002 -4.6650000e-002 -4.7765000e-002 -4.3520000e-002
  9.2200000e+001 -1.9525000e+000 -8.0695000e-002 -4.7255000e-002 -4.6500000e-002 -4.7635000e-002 -4.3900000e-002
  9.2220000e+001 -1.9523000e+000 -8.1410000e-002 -4.7005000e-002 -4.6365000e-002 -4.7400000e-002 -4.4170000e-002
  9.2240000e+001 -1.9524000e+000 -8.1930000e-002 -4.6805000e-002 -4.6315000e-002 -4.7050000e-002 -4.4360000e-002
  9.2260000e+001 -1.9525000e+000 -8.2350000e-002 -4.6540000e-002 -4.6265000e-002 -4.6605000e-002 -4.4410000e-002
  9.2280000e+001 -1.9523000e+000 -8.2565000e-002 -4.6345000e-002 -4.6275000e-002 -4.6075000e-002 -4.4360000e-002
  9.2300000e+001 -1.9523000e+000 -8.2690000e-002 -4.6185000e-002 -4.6340000e-002 -4.5485000e-002 -4.4230000e-002
  9.2320000e+001 -1.9522000e+000 -8.2685000e-002 -4.6160000e-002 -4.6435000e-002 -4.4870000e-002 -4.4010000e-002
  9.2340000e+001 -1.9521000e+000 -8.2475000e-002 -4.6120000e-002 -4.6535000e-002 -4.4185000e-002 -4.3690000e-002
  9.2360000e+001 -1.9523000e+000 -8.2095000e-002 -4.6075000e-002 -4.6655000e-002 -4.3490000e-002 -4.3295000e-002
  9.2380000e+001 -1.9523000e+000 -8.1585000e-002 -4.6105000e-002 -4.6765000e-002 -4.2750000e-002 -4.2820000e-002
  9.2400000e+001 -1.9525000e+000 -8.0880000e-002 -4.6200000e-002 -4.6890000e-002 -4.2035000e-002 -4.2305000e-002
  9.2420000e+001 -1.9525000e+000 -8.0120000e-002 -4.6380000e-002 -4.7020000e-002 -4.1335000e-002 -4.1695000e-002
  9.2440000e+001 -1.9523000e+000 -7.9290000e-002 -4.6530000e-002 -4.7105000e-002 -4.0690000e-002 -4.1065000e-002
  9.2460000e+001 -1.9525000e+000 -7.8415000e-002 -4.6745000e-002 -4.7150000e-002 -4.0080000e-002 -4.0385000e-002
  9.2480000e+001 -1.9523000e+000 -7.7470000e-002 -4.6970000e-002 -4.7210000e-002 -3.9555000e-002 -3.9695000e-002
  9.2500000e+001 -1.9523000e+000 -7.6555000e-002 -4.7205000e-002 -4.7225000e-002 -3.9130000e-002 -3.9000000e-002
  9.2520000e+001 -1.9523000e+000 -7.5735000e-002 -4.7490000e-002 -4.7210000e-002 -3.8760000e-002 -3.8320000e-002
  9.2540000e+001 -1.9525000e+000 -7.4945000e-002 -4.7760000e-002 -4.7200000e-002 -3.8505000e-002 -3.7650000e-002
  9.2560000e+001 -1.9523000e+000 -7.4285000e-002 -4.8005000e-002 -4.7130000e-002 -3.8355000e-002 -3.7035000e-002
  9.2580000e+001 -1.9523000e+000 -7.3735000e-002 -4.8220000e-002 -4.7080000e-002 -3.8270000e-002 -3.6500000e-002
  9.2600000e+001 -1.9522000e+000 -7.3285000e-002 -4.8415000e-002 -4.6970000e-002 -3.8300000e-002 -3.6030000e-002
  9.2620000e+001 -1.9525000e+000 -7.2890000e-002 -4.8580000e-002 -4.6875000e-002 -3.8400000e-002 -3.5650000e-002
  9.2640000e+001 -1.9523000e+000 -7.2740000e-002 -4.8680000e-002 -4.6785000e-002 -3.8580000e-002 -3.5375000e-002
  9.2660000e+001 -1.9522000e+000 -7.2685000e-002 -4.8735000e-002 -4.6700000e-002 -3.8815000e-002 -3.5210000e-002
  9.2680000e+001 -1.9520000e+000 -7.2725000e-002 -4.8760000e-002 -4.6585000e-002 -3.9100000e-002 -3.5210000e-002
  9.2700000e+001 -1.9522000e+000 -7.2930000e-002 -4.8650000e-002 -4.6505000e-002 -3.9425000e-002 -3.5280000e-002
  9.2720000e+001 -1.9524000e+000 -7.3215000e-002 -4.8515000e-002 -4.6500000e-002 -3.9750000e-002 -3.5475000e-002
  9.2740000e+001 -1.9526000e+000 -7.3600000e-002 -4.8355000e-002 -4.6550000e-002 -4.0095000e-002 -3.5785000e-002
  9.2760000e+001 -1.9528000e+000 -7.4085000e-002 -4.8140000e-002 -4.6630000e-002 -4.0460000e-002 -3.6175000e-002
  9.2780000e+001 -1.9524000e+000 -7.4615000e-002 -4.7910000e-002 -4.6765000e-002 -4.0835000e-002 -3.6680000e-002
  9.2800000e+001 -1.9523000e+000 -7.5205000e-002 -4.7595000e-002 -4.6970000e-002 -4.1190000e-002 -3.7235000e-002
  9.2820000e+001 -1.9524000e+000 -7.5860000e-002 -4.7300000e-002 -4.7185000e-002 -4.1525000e-002 -3.7840000e-002
  9.2840000e+001 -1.9524000e+000 -7.6530000e-002 -4.7020000e-002 -4.7515000e-002 -4.1840000e-002 -3.8480000e-002
  9.2860000e+001 -1.9525000e+000 -7.7175000e-002 -4.6685000e-002 -4.7880000e-002 -4.2130000e-002 -3.9175000e-002
  9.2880000e+001 -1.9527000e+000 -7.7825000e-002 -4.6420000e-002 -4.8295000e-002 -4.2380000e-002 -3.9860000e-002
  9.2900000e+001 -1.9527000e+000 -7.8475000e-002 -4.6165000e-002 -4.8735000e-002 -4.2575000e-002 -4.0520000e-002
  9.2920000e+001 -1.9524000e+000 -7.9120000e-002 -4.5925000e-002 -4.9230000e-002 -4.2755000e-002 -4.1155000e-002
  9.2940000e+001 -1.9523000e+000 -7.9680000e-002 -4.5770000e-002 -4.9725000e-002 -4.2865000e-002 -4.1765000e-002
  9.2960000e+001 -1.9521000e+000 -8.0185000e-002 -4.5635000e-002 -5.0215000e-002 -4.2905000e-002 -4.2330000e-002
  9.2980000e+001 -1.9522000e+000 -8.0670000e-002 -4.5580000e-002 -5.0700000e-002 -4.2895000e-002 -4.2835000e-002
  9.3000000e+001 -1.9524000e+000 -8.1125000e-002 -4.5555000e-002 -5.1175000e-002 -4.2855000e-002 -4.3295000e-002
  9.3020000e+001 -1.9526000e+000 -8.1450000e-002 -4.5650000e-002 -5.1565000e-002 -4.2715000e-002 -4.3670000e-002
  9.3040000e+001 -1.9523000e+000 -8.1735000e-002 -4.5730000e-002 -5.1940000e-002 -4.2530000e-002 -4.3945000e-002
  9.3060000e+001 -1.9524000e+000 -8.1990000e-002 -4.5915000e-002 -5.2280000e-002 -4.2310000e-002 -4.4195000e-002
  9.3080000e+001 -1.9522000e+000 -8.2220000e-002 -4.6160000e-002 -5.2540000e-002 -4.2055000e-002 -4.4335000e-002
  9.3100000e+001 -1.9525000e+000 -8.2355000e-002 -4.6365000e-002 -5.2695000e-002 -4.1775000e-002 -4.4380000e-002
  9.3120000e+001 -1.9528000e+000 -8.2430000e-002 -4.6665000e-002 -5.2785000e-002 -4.1450000e-002 -4.4345000e-002
  9.3140000e+001 -1.9528000e+000 -8.2505000e-002 -4.6985000e-002 -5.2820000e-002 -4.1110000e-002 -4.4215000e-002
  9.3160000e+001 -1.9526000e+000 -8.2610000e-002 -4.7390000e-002 -5.2765000e-002 -4.0765000e-002 -4.3965000e-002
  9.3180000e+001 -1.9525000e+000 -8.2665000e-002 -4.7810000e-002 -5.2640000e-002 -4.0435000e-002 -4.3655000e-002
  9.3200000e+001 -1.9525000e+000 -8.2725000e-002 -4.8260000e-002 -5.2440000e-002 -4.0090000e-002 -4.3245000e-002
  9.3220000e+001 -1.9526000e+000 -8.2810000e-002 -4.8675000e-002 -5.2170000e-002 -3.9750000e-002 -4.2770000e-002
  9.3240000e+001 -1.9526000e+000 -8.2925000e-002 -4.9125000e-002 -5.1845000e-002 -3.9425000e-002 -4.2230000e-002
  9.3260000e+001 -1.9524000e+000 -8.3055000e-002 -4.9510000e-002 -5.1500000e-002 -3.9135000e-002 -4.1645000e-002
  9.3280000e+001 -1.9525000e+000 -8.3255000e-002 -4.9900000e-002 -5.1115000e-002 -3.8850000e-002 -4.1030000e-002
  9.3300000e+001 -1.9527000e+000 -8.3460000e-002 -5.0230000e-002 -5.0705000e-002 -3.8585000e-002 -4.0345000e-002
  9.3320000e+001 -1.9529000e+000 -8.3730000e-002 -5.0545000e-002 -5.0260000e-002 -3.8380000e-002 -3.9670000e-002
  9.3340000e+001 -1.9524000e+000 -8.4060000e-002 -5.0810000e-002 -4.9850000e-002 -3.8160000e-002 -3.8985000e-002
  9.3360000e+001 -1.9523000e+000 -8.4375000e-002 -5.0970000e-002 -4.9435000e-002 -3.7985000e-002 -3.8285000e-002
  9.3380000e+001 -1.9527000e+000 -8.4775000e-002 -5.1125000e-002 -4.9025000e-002 -3.7845000e-002 -3.7635000e-002
  9.3400000e+001 -1.9528000e+000 -8.5270000e-002 -5.1240000e-002 -4.8645000e-002 -3.7750000e-002 -3.6995000e-002
  9.3420000e+001 -1.9523000e+000 -8.5730000e-002 -5.1260000e-002 -4.8305000e-002 -3.7695000e-002 -3.6380000e-002
  9.3440000e+001 -1.9522000e+000 -8.6275000e-002 -5.1265000e-002 -4.7980000e-002 -3.7675000e-002 -3.5855000e-002
  9.3460000e+001 -1.9521000e+000 -8.6765000e-002 -5.1215000e-002 -4.7685000e-002 -3.7705000e-002 -3.5355000e-002
  9.3480000e+001 -1.9523000e+000 -8.7245000e-002 -5.1165000e-002 -4.7465000e-002 -3.7775000e-002 -3.4940000e-002
  9.3500000e+001 -1.9525000e+000 -8.7700000e-002 -5.1070000e-002 -4.7305000e-002 -3.7895000e-002 -3.4625000e-002
  9.3520000e+001 -1.9526000e+000 -8.8100000e-002 -5.0920000e-002 -4.7185000e-002 -3.8035000e-002 -3.4405000e-002
  9.3540000e+001 -1.9524000e+000 -8.8465000e-002 -5.0760000e-002 -4.7080000e-002 -3.8220000e-002 -3.4290000e-002
  9.3560000e+001 -1.9521000e+000 -8.8690000e-002 -5.0605000e-002 -4.7030000e-002 -3.8415000e-002 -3.4255000e-002
  9.3580000e+001 -1.9518000e+000 -8.8905000e-002 -5.0455000e-002 -4.7030000e-002 -3.8620000e-002 -3.4350000e-002
  9.3600000e+001 -1.9521000e+000 -8.9025000e-002 -5.0350000e-002 -4.7045000e-002 -3.8855000e-002 -3.4555000e-002
  9.3620000e+001 -1.9527000e+000 -8.9065000e-002 -5.0230000e-002 -4.7090000e-002 -3.9080000e-002 -3.4865000e-002
  9.3640000e+001 -1.9527000e+000 -8.8910000e-002 -5.0110000e-002 -4.7150000e-002 -3.9320000e-002 -3.5285000e-002
  9.3660000e+001 -1.9525000e+000 -8.8630000e-002 -5.0030000e-002 -4.7190000e-002 -3.9560000e-002 -3.5815000e-002
  9.3680000e+001 -1.9522000e+000 -8.8185000e-002 -4.9935000e-002 -4.7215000e-002 -3.9790000e-002 -3.6410000e-002
  9.3700000e+001 -1.9522000e+000 -8.7655000e-002 -4.9805000e-002 -4.7265000e-002 -4.0030000e-002 -3.7065000e-002
  9.3720000e+001 -1.9523000e+000 -8.6955000e-002 -4.9745000e-002 -4.7295000e-002 -4.0240000e-002 -3.7775000e-002
  9.3740000e+001 -1.9524000e+000 -8.6165000e-002 -4.9635000e-002 -4.7275000e-002 -4.0425000e-002 -3.8470000e-002
  9.3760000e+001 -1.9526000e+000 -8.5410000e-002 -4.9585000e-002 -4.7295000e-002 -4.0625000e-002 -3.9205000e-002
  9.3780000e+001 -1.9524000e+000 -8.4490000e-002 -4.9500000e-002 -4.7355000e-002 -4.0820000e-002 -3.9875000e-002
  9.3800000e+001 -1.9525000e+000 -8.3580000e-002 -4.9440000e-002 -4.7385000e-002 -4.0975000e-002 -4.0505000e-002
  9.3820000e+001 -1.9525000e+000 -8.2690000e-002 -4.9400000e-002 -4.7470000e-002 -4.1120000e-002 -4.1095000e-002
  9.3840000e+001 -1.9525000e+000 -8.1775000e-002 -4.9300000e-002 -4.7580000e-002 -4.1245000e-002 -4.1580000e-002
  9.3860000e+001 -1.9525000e+000 -8.0940000e-002 -4.9240000e-002 -4.7755000e-002 -4.1335000e-002 -4.1955000e-002
  9.3880000e+001 -1.9524000e+000 -8.0210000e-002 -4.9155000e-002 -4.7960000e-002 -4.1400000e-002 -4.2215000e-002
  9.3900000e+001 -1.9523000e+000 -7.9555000e-002 -4.9070000e-002 -4.8180000e-002 -4.1400000e-002 -4.2365000e-002
  9.3920000e+001 -1.9523000e+000 -7.9070000e-002 -4.9010000e-002 -4.8450000e-002 -4.1365000e-002 -4.2410000e-002
  9.3940000e+001 -1.9523000e+000 -7.8740000e-002 -4.8920000e-002 -4.8780000e-002 -4.1320000e-002 -4.2345000e-002
  9.3960000e+001 -1.9523000e+000 -7.8570000e-002 -4.8805000e-002 -4.9085000e-002 -4.1250000e-002 -4.2160000e-002
  9.3980000e+001 -1.9523000e+000 -7.8575000e-002 -4.8680000e-002 -4.9400000e-002 -4.1115000e-002 -4.1925000e-002
  9.4000000e+001 -1.9523000e+000 -7.8735000e-002 -4.8500000e-002 -4.9795000e-002 -4.0975000e-002 -4.1605000e-002
  9.4020000e+001 -1.9525000e+000 -7.9040000e-002 -4.8345000e-002 -5.0265000e-002 -4.0850000e-002 -4.1215000e-002
  9.4040000e+001 -1.9529000e+000 -7.9495000e-002 -4.8225000e-002 -5.0760000e-002 -4.0695000e-002 -4.0755000e-002
  9.4060000e+001 -1.9530000e+000 -8.0150000e-002 -4.8130000e-002 -5.1285000e-002 -4.0540000e-002 -4.0300000e-002
  9.4080000e+001 -1.9529000e+000 -8.0870000e-002 -4.8045000e-002 -5.1770000e-002 -4.0390000e-002 -3.9790000e-002
  9.4100000e+001 -1.9527000e+000 -8.1680000e-002 -4.7955000e-002 -5.2230000e-002 -4.0240000e-002 -3.9270000e-002
  9.4120000e+001 -1.9523000e+000 -8.2490000e-002 -4.7930000e-002 -5.2580000e-002 -4.0085000e-002 -3.8725000e-002
  9.4140000e+001 -1.9523000e+000 -8.3345000e-002 -4.7930000e-002 -5.2850000e-002 -3.9925000e-002 -3.8195000e-002
  9.4160000e+001 -1.9525000e+000 -8.4230000e-002 -4.7960000e-002 -5.2965000e-002 -3.9790000e-002 -3.7695000e-002
  9.4180000e+001 -1.9524000e+000 -8.5105000e-002 -4.7975000e-002 -5.2985000e-002 -3.9625000e-002 -3.7200000e-002
  9.4200000e+001 -1.9523000e+000 -8.5940000e-002 -4.8050000e-002 -5.2910000e-002 -3.9475000e-002 -3.6750000e-002
  9.4220000e+001 -1.9521000e+000 -8.6675000e-002 -4.8185000e-002 -5.2740000e-002 -3.9315000e-002 -3.6345000e-002
  9.4240000e+001 -1.9522000e+000 -8.7405000e-002 -4.8370000e-002 -5.2485000e-002 -3.9170000e-002 -3.6010000e-002
  9.4260000e+001 -1.9522000e+000 -8.8030000e-002 -4.8565000e-002 -5.2150000e-002 -3.8990000e-002 -3.5720000e-002
  9.4280000e+001 -1.9525000e+000 -8.8675000e-002 -4.8815000e-002 -5.1715000e-002 -3.8820000e-002 -3.5475000e-002
  9.4300000e+001 -1.9525000e+000 -8.9125000e-002 -4.9060000e-002 -5.1185000e-002 -3.8630000e-002 -3.5320000e-002
  9.4320000e+001 -1.9526000e+000 -8.9420000e-002 -4.9295000e-002 -5.0645000e-002 -3.8430000e-002 -3.5235000e-002
  9.4340000e+001 -1.9523000e+000 -8.9690000e-002 -4.9555000e-002 -5.0050000e-002 -3.8235000e-002 -3.5195000e-002
  9.4360000e+001 -1.9521000e+000 -8.9880000e-002 -4.9880000e-002 -4.9470000e-002 -3.8040000e-002 -3.5245000e-002
  9.4380000e+001 -1.9521000e+000 -8.9910000e-002 -5.0180000e-002 -4.8900000e-002 -3.7855000e-002 -3.5365000e-002
  9.4400000e+001 -1.9523000e+000 -8.9895000e-002 -5.0485000e-002 -4.8290000e-002 -3.7670000e-002 -3.5540000e-002
  9.4420000e+001 -1.9525000e+000 -8.9705000e-002 -5.0745000e-002 -4.7730000e-002 -3.7515000e-002 -3.5760000e-002
  9.4440000e+001 -1.9524000e+000 -8.9415000e-002 -5.1000000e-002 -4.7190000e-002 -3.7380000e-002 -3.6040000e-002
  9.4460000e+001 -1.9525000e+000 -8.9125000e-002 -5.1200000e-002 -4.6715000e-002 -3.7295000e-002 -3.6340000e-002
  9.4480000e+001 -1.9523000e+000 -8.8805000e-002 -5.1385000e-002 -4.6345000e-002 -3.7220000e-002 -3.6660000e-002
  9.4500000e+001 -1.9526000e+000 -8.8390000e-002 -5.1480000e-002 -4.6030000e-002 -3.7185000e-002 -3.6995000e-002
  9.4520000e+001 -1.9525000e+000 -8.7950000e-002 -5.1540000e-002 -4.5800000e-002 -3.7190000e-002 -3.7330000e-002
  9.4540000e+001 -1.9526000e+000 -8.7530000e-002 -5.1475000e-002 -4.5695000e-002 -3.7230000e-002 -3.7675000e-002
  9.4560000e+001 -1.9524000e+000 -8.7110000e-002 -5.1445000e-002 -4.5660000e-002 -3.7285000e-002 -3.8000000e-002
  9.4580000e+001 -1.9521000e+000 -8.6770000e-002 -5.1320000e-002 -4.5720000e-002 -3.7330000e-002 -3.8280000e-002
  9.4600000e+001 -1.9521000e+000 -8.6475000e-002 -5.1185000e-002 -4.5835000e-002 -3.7390000e-002 -3.8525000e-002
  9.4620000e+001 -1.9519000e+000 -8.6230000e-002 -5.1070000e-002 -4.6070000e-002 -3.7460000e-002 -3.8750000e-002
  9.4640000e+001 -1.9521000e+000 -8.6075000e-002 -5.0895000e-002 -4.6345000e-002 -3.7515000e-002 -3.8890000e-002
  9.4660000e+001 -1.9523000e+000 -8.5995000e-002 -5.0680000e-002 -4.6635000e-002 -3.7540000e-002 -3.9000000e-002
